Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,061_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,36,1,061_blankEvian,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,062_fie1_air_asb_scq_0_r1,N/F,18083753,N/F,N/F,Processed,,Unknown,N/F,T1,,37,1,062_fie1_air_asb_scq_0_r1,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,063_fie1_air_asb_scq_0_r2,1338921,22527198,0.059,15.1,Processed,,Unknown,1075.182,T1,,38,1,063_fie1_air_asb_scq_0_r2,,229260,-0.01,C28H36O15,M-H,N/A,1075.182,N/A,611.1981,611.1981,-.1324 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,064_fie1_air_asb_scq_0_r3,1182611,18872639,0.063,15.1,Processed,,Unknown,1130.13,T1,,39,1,064_fie1_air_asb_scq_0_r3,,202130,-0.01,C28H36O15,M-H,N/A,1130.13,N/A,611.1981,611.1985,.5666 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,065_fie1_air_asb_scq_0_r4,5205456,17243376,0.302,15.1,Processed,,Unknown,5203.522,T1,,40,1,065_fie1_air_asb_scq_0_r4,,834636,-0.01,C28H36O15,M-H,N/A,5203.522,N/A,611.1981,611.1985,.6665 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,066_fie1_air_asb_scq_0_r5,11133126,18371399,0.606,15.11,Processed,,Unknown,10382.073,T1,,41,1,066_fie1_air_asb_scq_0_r5,,1790842,0.00,C28H36O15,M-H,N/A,10382.073,N/A,611.1981,611.1984,.4668 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,068_wash,N/F,N/F,N/F,N/F,Processed,,Unknown,N/F,T1,,42,1,068_wash,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,069_Cali5,7561286,44097462,0.171,15.08,Processed,5,Cal Std,2982.848,T1,,43,1,069_Cali5,,1309890,-0.03,C28H36O15,M-H,3061.03,2982.848,N/A,611.1981,611.1976,-.9313 (ppm),0,Method,True,False,-2.55,6.73,6.87,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,070_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,44,1,070_blankEvian,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,071_fie1_air_biof_btq_48_r1,N/F,8983533,N/F,N/F,Processed,,Unknown,N/F,T1,,45,1,071_fie1_air_biof_btq_48_r1,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,072_fie1_air_biof_btq_48_r2,1215249,10795963,0.113,15.1,Processed,,Unknown,1979.863,T1,,46,1,072_fie1_air_biof_btq_48_r2,,212776,-0.01,C28H36O15,M-H,N/A,1979.863,N/A,611.1981,611.1984,.3669 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,073_fie1_air_biof_btq_48_r3,869947,9685068,0.09,15.11,Processed,,Unknown,1592.621,T1,,47,1,073_fie1_air_biof_btq_48_r3,,146216,0.00,C28H36O15,M-H,N/A,1592.621,N/A,611.1981,611.1981,-.0325 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,074_fie1_air_biof_btq_48_r4,5129394,10023687,0.512,15.11,Processed,,Unknown,8776.753,T1,,48,1,074_fie1_air_biof_btq_48_r4,,858430,0.00,C28H36O15,M-H,N/A,8776.753,N/A,611.1981,611.1984,.3669 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,075_fie1_air_biof_btq_48_r5,10469714,9921204,1.055,15.1,Processed,,Unknown,18032.425,T1,,49,1,075_fie1_air_biof_btq_48_r5,,1804613,-0.01,C28H36O15,M-H,N/A,18032.425,N/A,611.1981,611.1983,.2671 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,076_fie1_air_biof_btq_48_r6,9000931,9695380,0.928,15.12,Processed,,Unknown,15871.356,T1,,50,1,076_fie1_air_biof_btq_48_r6,,1516557,0.01,C28H36O15,M-H,N/A,15871.356,N/A,611.1981,611.1984,.4668 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,077_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,51,1,077_blankEvian,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,078_fie1_air_biof_scq_48_r1,N/F,3642038,N/F,N/F,Processed,,Unknown,N/F,T1,,52,1,078_fie1_air_biof_scq_48_r1,,N/F,N/F,C28H36O15,N/A,N/A,N/F,N/A,611.1981,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,079_fie1_air_biof_scq_48_r2,1037540,3740395,0.277,15.1,Processed,,Unknown,4786.447,T1,,53,1,079_fie1_air_biof_scq_48_r2,,196389,-0.01,C28H36O15,M-H,N/A,4786.447,N/A,611.1981,611.1982,.1672 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,080_fie1_air_biof_scq_48_r3,875536,2984383,0.293,15.1,Processed,,Unknown,5058.635,T1,,54,1,080_fie1_air_biof_scq_48_r3,,153633,-0.01,C28H36O15,M-H,N/A,5058.635,N/A,611.1981,611.1982,.1672 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,081_fie1_air_biof_scq_48_r4,3508030,2975967,1.179,15.1,Processed,,Unknown,20135.37,T1,,55,1,081_fie1_air_biof_scq_48_r4,,612918,-0.01,C28H36O15,M-H,N/A,20135.37,N/A,611.1981,611.1981,-.1324 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Neohesperidin dihydrochalcon_2814_n,15.11,Target Compound,082_fie1_air_biof_scq_48_r5,10758947,3323849,3.237,15.12,Processed,,Unknown,55180.597,T1,,56,1,082_fie1_air_biof_scq_48_r5,,1792609,0.01,C28H36O15,M-H,N/A,55180.597,N/A,611.1981,611.1981,-.1324 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,N/A,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
