Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Morphin_2744_p,6.37,Target Compound,048_fie1_air_biof_scq_0_r3,4296458,19648721,0.219,6.38,Processed,,Unknown,595.066,T1,,24,1,048_fie1_air_biof_scq_0_r3,,1023688,0.01,C17H19NO3,M+H,N/A,595.066,N/A,286.1438,286.1441,1.0606 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,049_fie1_air_biof_scq_0_r4,14365389,15913858,0.903,6.37,Processed,,Unknown,2414.865,T1,,25,1,049_fie1_air_biof_scq_0_r4,,2994147,0.00,C17H19NO3,M+H,N/A,2414.865,N/A,286.1438,286.1439,.3140 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,050_fie1_air_biof_scq_0_r5,36683877,18024812,2.035,6.35,Processed,,Unknown,5427.738,T1,,26,1,050_fie1_air_biof_scq_0_r5,,6220297,-0.02,C17H19NO3,M+H,N/A,5427.738,N/A,286.1438,286.144,.6340 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,051_fie1_air_biof_scq_0_r6,50228514,20427301,2.459,6.38,Processed,,Unknown,6554.957,T1,,27,1,051_fie1_air_biof_scq_0_r6,,11586385,0.01,C17H19NO3,M+H,N/A,6554.957,N/A,286.1438,286.1439,.4207 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,052_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,28,1,052_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,053_Cali5,19914433,38255343,0.521,6.36,Processed,5,Cal Std,1398.246,T1,,29,1,053_Cali5,,3307478,-0.01,C17H19NO3,M+H,1425.68,1398.246,N/A,286.1438,286.1439,.3140 (ppm),0,Method,True,False,-1.92,1.9,1.92,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,054_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,30,1,054_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,055_fie1_air_asb_btq_0_r1,N/F,18346311,N/F,N/F,Processed,,Unknown,N/F,T1,,31,1,055_fie1_air_asb_btq_0_r1,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,056_fie1_air_asb_btq_0_r2,4735529,17182236,0.276,6.39,Processed,,Unknown,746.555,T1,,32,1,056_fie1_air_asb_btq_0_r2,,913861,0.02,C17H19NO3,M+H,N/A,746.555,N/A,286.1438,286.1439,.4207 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,057_fie1_air_asb_btq_0_r3,4850833,20244137,0.24,6.37,Processed,,Unknown,650.809,T1,,33,1,057_fie1_air_asb_btq_0_r3,,711137,0.00,C17H19NO3,M+H,N/A,650.809,N/A,286.1438,286.1438,.1007 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,058_fie1_air_asb_btq_0_r4,21356421,22307077,0.957,6.39,Processed,,Unknown,2560.352,T1,,34,1,058_fie1_air_asb_btq_0_r4,,4555760,0.02,C17H19NO3,M+H,N/A,2560.352,N/A,286.1438,286.1437,-.2192 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,059_fie1_air_asb_btq_0_r5,59189899,22155361,2.672,6.41,Processed,,Unknown,7120.802,T1,,35,1,059_fie1_air_asb_btq_0_r5,,13167361,0.04,C17H19NO3,M+H,N/A,7120.802,N/A,286.1438,286.1438,.1007 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,061_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,36,1,061_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,062_fie1_air_asb_scq_0_r1,N/F,22069364,N/F,N/F,Processed,,Unknown,N/F,T1,,37,1,062_fie1_air_asb_scq_0_r1,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,063_fie1_air_asb_scq_0_r2,5942193,23891297,0.249,6.42,Processed,,Unknown,675.022,T1,,38,1,063_fie1_air_asb_scq_0_r2,,1086141,0.05,C17H19NO3,M+H,N/A,675.022,N/A,286.1438,286.1439,.4207 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,064_fie1_air_asb_scq_0_r3,6071831,23070712,0.263,6.38,Processed,,Unknown,713.506,T1,,39,1,064_fie1_air_asb_scq_0_r3,,1158575,0.01,C17H19NO3,M+H,N/A,713.506,N/A,286.1438,286.1439,.3140 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,065_fie1_air_asb_scq_0_r4,27855719,20776874,1.341,6.39,Processed,,Unknown,3580.147,T1,,40,1,065_fie1_air_asb_scq_0_r4,,6572956,0.02,C17H19NO3,M+H,N/A,3580.147,N/A,286.1438,286.1437,-.3259 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,066_fie1_air_asb_scq_0_r5,53580369,20447782,2.62,6.39,Processed,,Unknown,6984.504,T1,,41,1,066_fie1_air_asb_scq_0_r5,,11878713,0.02,C17H19NO3,M+H,N/A,6984.504,N/A,286.1438,286.1436,-.5392 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,068_wash,N/F,N/F,N/F,N/F,Processed,,Unknown,N/F,T1,,42,1,068_wash,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,069_Cali5,27982523,52229331,0.536,6.34,Processed,5,Cal Std,1438.675,T1,,43,1,069_Cali5,,5170217,-0.03,C17H19NO3,M+H,1425.68,1438.675,N/A,286.1438,286.1439,.3140 (ppm),0,Method,True,False,0.91,1.9,1.92,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,070_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,44,1,070_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,071_fie1_air_biof_btq_48_r1,4397730,20495374,0.215,6.41,Processed,,Unknown,584.18,T1,,45,1,071_fie1_air_biof_btq_48_r1,,1053057,0.04,C17H19NO3,M+H,N/A,584.18,N/A,286.1438,286.1437,-.2192 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,072_fie1_air_biof_btq_48_r2,9004086,20453962,0.44,6.41,Processed,,Unknown,1184.473,T1,,46,1,072_fie1_air_biof_btq_48_r2,,2358233,0.04,C17H19NO3,M+H,N/A,1184.473,N/A,286.1438,286.1434,-1.1791 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,073_fie1_air_biof_btq_48_r3,7677370,18418361,0.417,6.41,Processed,,Unknown,1122.273,T1,,47,1,073_fie1_air_biof_btq_48_r3,,2155912,0.04,C17H19NO3,M+H,N/A,1122.273,N/A,286.1438,286.1437,-.2192 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,074_fie1_air_biof_btq_48_r4,24808372,16253659,1.526,6.41,Processed,,Unknown,4073.963,T1,,48,1,074_fie1_air_biof_btq_48_r4,,5576973,0.04,C17H19NO3,M+H,N/A,4073.963,N/A,286.1438,286.1438,-.0059 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,075_fie1_air_biof_btq_48_r5,50163683,19093048,2.627,6.39,Processed,,Unknown,7003.063,T1,,49,1,075_fie1_air_biof_btq_48_r5,,13383700,0.02,C17H19NO3,M+H,N/A,7003.063,N/A,286.1438,286.1437,-.3259 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,076_fie1_air_biof_btq_48_r6,45588780,17216439,2.648,6.41,Processed,,Unknown,7058.007,T1,,50,1,076_fie1_air_biof_btq_48_r6,,12975855,0.04,C17H19NO3,M+H,N/A,7058.007,N/A,286.1438,286.1437,-.3259 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,077_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,51,1,077_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,078_fie1_air_biof_scq_48_r1,5190073,15835105,0.328,6.37,Processed,,Unknown,885.299,T1,,52,1,078_fie1_air_biof_scq_48_r1,,1066335,0.00,C17H19NO3,M+H,N/A,885.299,N/A,286.1438,286.1437,-.1126 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,079_fie1_air_biof_scq_48_r2,11398800,18693572,0.61,6.4,Processed,,Unknown,1635.566,T1,,53,1,079_fie1_air_biof_scq_48_r2,,2449326,0.03,C17H19NO3,M+H,N/A,1635.566,N/A,286.1438,286.1436,-.4325 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,080_fie1_air_biof_scq_48_r3,8371706,12920857,0.648,6.42,Processed,,Unknown,1737.063,T1,,54,1,080_fie1_air_biof_scq_48_r3,,1457832,0.05,C17H19NO3,M+H,N/A,1737.063,N/A,286.1438,286.1436,-.4325 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,081_fie1_air_biof_scq_48_r4,18789055,11047579,1.701,6.4,Processed,,Unknown,4537.974,T1,,55,1,081_fie1_air_biof_scq_48_r4,,3453380,0.03,C17H19NO3,M+H,N/A,4537.974,N/A,286.1438,286.1434,-1.2857 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,082_fie1_air_biof_scq_48_r5,49142979,17307547,2.839,6.4,Processed,,Unknown,7567.25,T1,,56,1,082_fie1_air_biof_scq_48_r5,,9583154,0.03,C17H19NO3,M+H,N/A,7567.25,N/A,286.1438,286.1436,-.4325 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,083_fie1_air_biof_scq_48_r6,51720046,17170587,3.012,6.38,Processed,,Unknown,8026.792,T1,,57,1,083_fie1_air_biof_scq_48_r6,,10196670,0.01,C17H19NO3,M+H,N/A,8026.792,N/A,286.1438,286.1436,-.4325 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Morphin_2744_p,6.37,Target Compound,084_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,58,1,084_blankEvian,,N/F,N/F,C17H19NO3,N/A,N/A,N/F,N/A,286.1438,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
